0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.057423532,0.038282353
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.057423532,0.038282353
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.057423532,0.019141177
0.047852945,0.047852945
0.047852945,0.038282353
0.057423532,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.057423532,0.047852945
0.057423532,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.057423532,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.5072412
0.057423532,0.95705885
0.047852945,1.5408647
0.047852945,2.1342413
0.047852945,2.9190295
0.047852945,3.7708118
0.047852945,4.2302
0.047852945,4.6991587
0.047852945,5.1872587
0.047852945,5.6083646
0.047852945,5.8763413
0.057423532,5.541371
0.047852945,4.3929005
0.047852945,3.5124059
0.047852945,3.3209941
0.047852945,3.493265
0.047852945,3.4741235
0.047852945,3.3592768
0.7560765,3.2252882
1.560006,2.976453
2.3160825,2.6606236
2.785041,2.3065116
3.3879883,1.8949766
3.5411177,1.560006
3.8090942,1.2058941
4.048359,0.8996353
3.9717941,0.5550941
3.6176825,0.09570589
3.1295824,0.038282353
1.9715413,0.038282353
0.6603706,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.057423532,0.028711766
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.057423532,0.047852945
0.047852945,0.047852945
0.047852945,0.13398825
0.047852945,0.5838059
0.047852945,1.091047
0.047852945,1.9332589
0.047852945,3.0147355
0.047852945,3.6081119
0.047852945,3.8473766
0.047852945,4.0100765
0.047852945,3.9622235
0.047852945,3.7325296
0.047852945,2.2490885
0.047852945,1.8854059
0.047852945,1.6652824
0.5263824,1.4451588
1.4738706,1.0814764
2.3639352,0.74650586
2.976453,0.3254
3.5028355,0.038282353
3.933512,0.038282353
4.3929005,0.038282353
4.316335,0.038282353
4.2684827,0.038282353
3.9239414,0.047852945
3.2444296,0.038282353
2.6606236,0.038282353
1.2920295,0.038282353
0.124417655,0.038282353
0.057423532,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.057423532,0.038282353
0.047852945,0.047852945
0.057423532,0.038282353
0.047852945,0.038282353
0.038282353,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.44024706
0.047852945,1.5217235
0.047852945,1.4834412
0.047852945,1.4738706
0.047852945,2.2395177
0.047852945,3.4741235
0.047852945,4.306765
0.047852945,4.6895885
0.047852945,5.0819826
0.047852945,5.541371
0.047852945,5.809347
0.047852945,5.5318003
0.047852945,2.785041
0.14355883,2.210806
1.4451588,1.7801294
2.785041,1.2920295
3.8473766,0.8326412
4.622594,0.4115353
5.6179357,0.09570589
6.1060357,0.038282353
6.6707,0.038282353
6.7185535,0.047852945
6.909965,0.038282353
7.0343823,0.047852945
6.98653,0.047852945
6.460147,0.047852945
4.507747,0.047852945
1.1293294,0.038282353
0.36368236,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.057423532,0.047852945
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.047852945
0.019141177,0.038282353
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.057423532,0.047852945
0.057423532,1.1293294
0.057423532,1.512153
0.047852945,1.9428295
0.047852945,2.6701941
0.057423532,3.8186648
0.047852945,4.306765
0.047852945,4.459894
0.047852945,4.2684827
0.047852945,3.9622235
0.047852945,1.7418472
0.3349706,0.9762
0.9762,0.4881
1.9332589,0.21055295
2.4596412,0.09570589
3.0530179,0.038282353
3.349706,0.038282353
3.627253,0.038282353
3.6942472,0.038282353
3.6176825,0.047852945
3.2348588,0.047852945
2.746759,0.047852945
2.325653,0.047852945
1.837553,0.038282353
0.78478825,0.038282353
0.047852945,0.047852945
0.047852945,0.038282353
0.009570588,0.047852945
0.047852945,0.047852945
0.047852945,0.047852945
0.009570588,0.047852945
0.047852945,0.047852945
0.057423532,0.038282353
0.0,0.047852945
0.057423532,0.038282353
